Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2016,Antigen processing-Cross presentation Homo sapiens R-HSA-1236975,1/82,0.0402604390785998,0.0581539675579775,0,0,27.310013717421125,87.73030443537515,PSMD10
Reactome_2016,DNA Replication Pre-Initiation Homo sapiens R-HSA-69002,1/82,0.0402604390785998,0.0581539675579775,0,0,27.310013717421125,87.73030443537515,PSMD10
Reactome_2016,M/G1 Transition Homo sapiens R-HSA-68874,1/82,0.0402604390785998,0.0581539675579775,0,0,27.310013717421125,87.73030443537515,PSMD10
Reactome_2016,Metabolism of polyamines Homo sapiens R-HSA-351202,1/84,0.0412239094208194,0.0585074606369599,0,0,26.64926372155288,84.97748965941867,PSMD10
Reactome_2016,Hedgehog 'on' state Homo sapiens R-HSA-5632684,1/85,0.0417053180950637,0.0585074606369599,0,0,26.33068783068783,83.65592938917332,PSMD10
Reactome_2016,APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143,1/85,0.0417053180950637,0.0585074606369599,0,0,26.33068783068783,83.65592938917332,PSMD10
Reactome_2016,Regulation of mitotic cell cycle Homo sapiens R-HSA-453276,1/85,0.0417053180950637,0.0585074606369599,0,0,26.33068783068783,83.65592938917332,PSMD10
Reactome_2016,Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531,1/86,0.0421865092184754,0.0587597806971621,0,0,26.01960784313725,82.36909635390154,PSMD10
Reactome_2016,PCP/CE pathway Homo sapiens R-HSA-4086400,1/91,0.0445892046624482,0.0616659213416836,0,0,24.567901234567906,76.41264641223972,PSMD10
Reactome_2016,MAPK6/MAPK4 signaling Homo sapiens R-HSA-5687128,1/92,0.0450690923255239,0.0618906549540646,0,0,24.296703296703296,75.30905521028181,PSMD10
Reactome_2016,EPH-Ephrin signaling Homo sapiens R-HSA-2682334,1/95,0.0465074540299385,0.062978843998875,0,0,23.5177304964539,72.15575261450543,PTK2
Reactome_2016,TNFR2 non-canonical NF-kB pathway Homo sapiens R-HSA-5668541,1/95,0.0465074540299385,0.062978843998875,0,0,23.5177304964539,72.15575261450543,PSMD10
Reactome_2016,Regulation of actin dynamics for phagocytic cup formation Homo sapiens R-HSA-2029482,1/97,0.0474652783026245,0.0633713834034084,0,0,23.02546296296296,70.17601174086535,PTK2
Reactome_2016,Synthesis of DNA Homo sapiens R-HSA-69239,1/97,0.0474652783026245,0.0633713834034084,0,0,23.02546296296296,70.17601174086535,PSMD10
Reactome_2016,CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764,1/99,0.048422236549271,0.0633713834034084,0,0,22.55328798185941,68.28675824910428,PSMD10
Reactome_2016,Downstream TCR signaling Homo sapiens R-HSA-202424,1/99,0.048422236549271,0.0633713834034084,0,0,22.55328798185941,68.28675824910428,PSMD10
Reactome_2016,Hedgehog 'off' state Homo sapiens R-HSA-5610787,1/99,0.048422236549271,0.0633713834034084,0,0,22.55328798185941,68.28675824910428,PSMD10
Reactome_2016,DNA Replication Homo sapiens R-HSA-69306,1/105,0.0512879221660425,0.0666742988158552,0,0,21.24572649572649,63.10618119534448,PSMD10
Reactome_2016,FCERI mediated NF-kB activation Homo sapiens R-HSA-2871837,1/111,0.0541458386425502,0.0699234340085914,0,0,20.08080808080808,58.55712550002727,PSMD10
Reactome_2016,G1/S Transition Homo sapiens R-HSA-69206,1/112,0.0546214040317676,0.0700735117512808,0,0,19.8988988988989,57.85265494685789,PSMD10
Reactome_2016,RHO GTPases Activate Formins Homo sapiens R-HSA-5663220,1/114,0.0555718892963041,0.0708269177305836,0,0,19.54473942969518,56.48581741086853,PFN2
Reactome_2016,TCR signaling Homo sapiens R-HSA-202403,1/118,0.0574702801377919,0.0727708092653859,0,0,18.872744539411205,53.909755696325554,PSMD10
Reactome_2016,Fcgamma receptor (FCGR) dependent phagocytosis Homo sapiens R-HSA-2029480,1/120,0.0584181871042884,0.0734938482924919,0,0,18.55368814192344,52.69484946624011,PTK2
Reactome_2016,Innate Immune System Homo sapiens R-HSA-168249,2/807,0.0590234435608181,0.0737793044510226,0,0,5.958074534161491,16.86028184761148,PSMD10;PTK2
Reactome_2016,C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481,1/123,0.0598384389285161,0.0743216279685391,0,0,18.09471766848816,50.95666168783963,PSMD10
Reactome_2016,S Phase Homo sapiens R-HSA-69242,1/124,0.0603114275885761,0.0744349897453946,0,0,17.946702800361336,50.39853526607874,PSMD10
Reactome_2016,Host Interactions of HIV factors Homo sapiens R-HSA-162909,1/129,0.0626731600524217,0.0768633094982531,0,0,17.241319444444443,47.75538577401706,PSMD10
Reactome_2016,Cell-Cell communication Homo sapiens R-HSA-1500931,1/131,0.0636163562830486,0.0775324342199655,0,0,16.974358974358974,46.76240127804881,PTK2
Reactome_2016,Signaling by Hedgehog Homo sapiens R-HSA-5358351,1/136,0.0659706109648584,0.0794090687539963,0,0,16.34156378600823,44.42529163101855,PSMD10
Reactome_2016,Mitotic G1-G1/S phases Homo sapiens R-HSA-453279,1/136,0.0659706109648584,0.0794090687539963,0,0,16.34156378600823,44.42529163101855,PSMD10
Reactome_2016,G alpha (s) signalling events Homo sapiens R-HSA-418555,1/142,0.068788684027997,0.0822932109537387,0,0,15.641449960598896,41.86771974668722,PDE4C
Reactome_2016,Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494,1/144,0.0697263398277874,0.082906318697674,0,0,15.421134421134422,41.06921250540096,PSMD10
Reactome_2016,G2/M Checkpoints Homo sapiens R-HSA-69481,1/150,0.072534211173127,0.085722249568241,0,0,14.795674869500372,38.81936703082998,PSMD10
Reactome_2016,Separation of Sister Chromatids Homo sapiens R-HSA-2467813,1/162,0.0781270830081257,0.0917757902806296,0,0,13.684610075914424,34.88779821293247,PSMD10
Reactome_2016,Mitotic Anaphase Homo sapiens R-HSA-68882,1/173,0.0832271978105011,0.0959625314385741,0,0,12.80232558139535,31.82889974049287,PSMD10
Reactome_2016,G2/M Transition Homo sapiens R-HSA-69275,1/173,0.0832271978105011,0.0959625314385741,0,0,12.80232558139535,31.82889974049287,PSMD10
Reactome_2016,GPCR downstream signaling Homo sapiens R-HSA-388396,2/983,0.0835717507287547,0.0959625314385741,0,0,4.844291539245668,12.0237724873535,PDE4C;OR2M5
Reactome_2016,Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396,1/174,0.0836895830239611,0.0959625314385741,0,0,12.727681438664098,31.572805424981038,PSMD10
Reactome_2016,Mitotic G2-G2/M phases Homo sapiens R-HSA-453274,1/175,0.0841517583384419,0.0959625314385741,0,0,12.65389527458493,31.32007963491698,PSMD10
Reactome_2016,Cell Cycle Checkpoints Homo sapiens R-HSA-69620,1/182,0.0873811155878078,0.0990657996489682,0,0,12.160220994475138,29.64024790437689,PSMD10
Reactome_2016,Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372,1/192,0.0919767065184695,0.1036731663069454,0,0,11.517742873763815,27.48386752497333,PSMD10
Reactome_2016,TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681,1/199,0.0951812166984404,0.106668604920666,0,0,11.10662177328844,26.122470758395615,PSMD10
Reactome_2016,HIV Infection Homo sapiens R-HSA-162906,1/222,0.1056387886109654,0.1177117930236472,0,0,9.939165409753643,22.34055687484869,PSMD10
Reactome_2016,Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705,1/233,0.1106016766841394,0.1225416304170863,0,0,9.46264367816092,20.835038388425733,PSMD10
Reactome_2016,"Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002",1/253,0.1195616515066459,0.1317204635242709,0,0,8.702821869488536,18.484124651456835,PTK2
Reactome_2016,Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168,1/260,0.1226783971960487,0.1343948733327499,0,0,8.464607464607464,17.760346311661674,PSMD10
Reactome_2016,M Phase Homo sapiens R-HSA-68886,1/268,0.126228230552969,0.137511200881726,0,0,8.207657095297545,16.98708959891292,PSMD10
Reactome_2016,Diseases of signal transduction Homo sapiens R-HSA-5663202,1/288,0.1350463270491738,0.146300187636605,0,0,7.627951993805652,15.27220794232846,PSMD10
Reactome_2016,Signaling by Wnt Homo sapiens R-HSA-195721,1/295,0.1381136864939522,0.1487965130735949,0,0,7.443688586545729,14.7361074105084,PSMD10
Reactome_2016,Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169,1/305,0.1424786469765031,0.1526556931891104,0,0,7.1951754385964914,14.02025361871898,PSMD10
Reactome_2016,Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291,1/335,0.1554544183330237,0.1656481506827302,0,0,6.538922155688622,12.171567486630012,PSMD10
Reactome_2016,Infectious disease Homo sapiens R-HSA-5663205,1/348,0.1610221641962016,0.1706484892296702,0,0,6.289785462696125,11.486489599799125,PSMD10
Reactome_2016,Immune System Homo sapiens R-HSA-168256,2/1547,0.1781130421966323,0.1877407742072611,0,0,2.98462783171521,5.149488416634342,PSMD10;PTK2
Reactome_2016,Olfactory Signaling Pathway Homo sapiens R-HSA-381753,1/418,0.1904384737197097,0.199653238577115,0,0,5.2152944311217695,8.64918045164494,OR2M5
Reactome_2016,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",1/462,0.20845025056434,0.2173679083424935,0,0,4.706917329476982,7.380704653507602,PSMD10
Reactome_2016,Post-translational protein modification Homo sapiens R-HSA-597592,1/521,0.232036240359408,0.2406758876068327,0,0,4.160256410256411,6.077559297974501,PIGB
Reactome_2016,Hemostasis Homo sapiens R-HSA-109582,1/552,0.2441736679335285,0.2519252129472913,0,0,3.919943537003428,5.52663256211682,PTK2
Reactome_2016,Cell Cycle Homo sapiens R-HSA-1640170,1/566,0.2495982747988206,0.2561666504514212,0,0,3.8200589970501473,5.301869639867003,PSMD10
Reactome_2016,Disease Homo sapiens R-HSA-1643685,1/725,0.3087940638898467,0.31526095528021,0,0,2.956721915285452,3.474386811116795,PSMD10
Reactome_2016,Adaptive Immune System Homo sapiens R-HSA-1280218,1/762,0.3219513469702059,0.3269818367666153,0,0,2.8075631479048035,3.181965285708084,PSMD10
Reactome_2016,Metabolism of proteins Homo sapiens R-HSA-392499,1/1074,0.4242507600050837,0.4286471409377789,0,0,1.9588899244071656,1.6796121308199985,PIGB
Reactome_2016,Gene Expression Homo sapiens R-HSA-74160,1/1631,0.5729594546808433,0.5759128539317755,0,0,1.2515337423312884,0.697029608564523,PSMD10
Reactome_2016,Metabolism Homo sapiens R-HSA-1430728,1/1908,0.6331710096822573,0.6331710096822573,0,0,1.0536036823399173,0.4815124085730582,PSMD10
